tweet,label
RT <USER> بغض النظر عن اختلافنا مع افكار ريما كردي ال ةإلا ان صاحبة الهاشتاق ملحدة بن 66 كلب #كشف_المنتحلة_ريما_كردي <URL>,disgust
RT <USER> ما نفكر نستغني الا واحنا  ين والله.,disgust
“<USER> بس انا متفائل برضه عادى يعنى 😀” تفائلوا الخير تجدوه,anticipation
<USER> انا اسف بس مش عارف    من  حال جيشنا وقياداته مرضى بالمال والشيزوفرنيا  والساديه!!!!!!!!!!!!,anger
طيب  وابي كوفي 😔☕️,sad
ربنا يفرحكم زي ما بتفرحوني كده دايما والله ما تتخيلو  قد ايه بسببكم ♡♡,happy
<USER> كان ودي البس طقم الزعامه لمبارة الغد يارب يتحقق هالحلم و  بالآسيويه💙💙💙النادي خسر مكاسب تاخر الاطقممن المسئول؟ مقهور,happy
RT <USER> اشياء ماتعرفها..اني ممكن اطبطب عليك وانا احتاجك !اضحك عشان اسعدك و من داخلي !ادقق في گل تصرفاتگ وانا اثق فيك !بس ك…,sad
<USER> <USER> <USER> خلنا في سيميوني انت تمدحه دايم .. ولاعبينه ما   فيه ا  منهم .. ليش تروح لكلوب و تتهرب ؟,disgust
RT <USER> والله مافيه ا  من إعلام الهلال الجهله تهجموا على ماجد عبدالله وعلى والدته وعلى الرمز الراحل حتى وهو في قبره إعلامهم الجاهل ه…,disgust
ان كان الشعور الخانق الحزن والالم دا بدل ضيقتك انا راضية لانه مايكفر نص اللي سويته معك,happy
كل صوره ؟ كنت اصورها معاك كنت جنبك شخص  يجبر مدمعه ! لاجل اقول : ان شفتها وانا بجفاك ؟ هذا   رغم إني معه ! #اهم_موضوع_يشغلني,anger
<USER> <USER> لا  عليكي اختي بتاكل بني ادمين,fear
<USER> لا و فاتكك,happy
اقسم بالله ان من يشاركهم خداعهم ويرفع معهم هذا التيفو ال  انه جبان ابن ٦٠ جبان,disgust
ايه الفايدة انى اعمل حاجة وبجد بكون بعملها بحب وابقى عارفة رد الفعل واتصدم بعدها طيب ما  ايه بقى اللى بيضايقنى !,anticipation
انت معصب ومهموم على نفسكمش مشكلتي اتحمل قرفكلانه   اكثر منك,disgust
<USER> انا عندي <USER> بس بشيلها للحاجات الكبيره😂 قلبي   عليكي يا ياسمين يارب رصيدكوا يخلص ونتكوا يفصل و متعرفيش تكلميها😂✋,anger
بكره الدايرة دي -_-  <URL>,sad
RT <USER> رئيس #سابك : مررنا بازمات اقتصادية واستطعنا تجاوزها .. وانا متفائل بالمستقبل وبقدرتنا على الاستفادة من الازمات <URL>,anticipation
RT <USER> ديمة تشوفين قد ايش احنا  ين بيوم ميلادك اضعاف سعادتك والله يخليك لنا يارب 😭💜💜💜<USER>,happy
RT <USER> : يارب جيتك وانا نادموالعين بالدمع منتشيةواصدق دموع البني آدمالدمعة اللي من الخشيةاخاف في عمري القادماضيّع الدرب …,sad
اللحظة المراد بها الزمن اليسير .والجهل هو ذهول القلب عن معلوم .والاعتقاد الفاسد تصور الشيئ على غير هيئته .,surprise
RT <USER> 😍زينه وفيها بالحلا شي مذهولواتسبب الزحمه بسبـة حلاهالثمه ومزيونه وابسلوبها كولومن شافها يبطي عظم مانساها😍,surprise
"كل التحية لخاطفي الجنود الاسرائيلين الثلاثة في الخليل ,,  ردة فعل الاحتلال(( يلا نقصف غزة اكيد الهم يد بالعملية )) :P",anticipation
"RT <USER> كُل تلك التساؤلات،لِم ،كيف ،وماذا..لن تُجيب ذاتها،كُل هذا العشق لن يمحو ذاته..لا تصمت،لاتحدق بذهول..إبدا الحديث،إبدا …",surprise
RT <USER> انا متفائلة جدا جدا بالمشاريع تعلن بالملايين ونرى الصور تتصدر الصحف والمواقع وبعدها يعلن انسحاب المستثمر ربنا يسهل ؟؟؟…,anticipation
انت وينك بترك العالم واجيك 💕 صرت اشوفك كل شي بالنسبه لي😍 حيل   من الدنيا عليك💞 وانت مو   من  اغيابك علي🎼,fear
  لقى ثاني ونوى بالمره ينساني وحتى لو هو خلاني ترا يبقى من الغالين.,fear
<USER> <USER> <USER>  لنجاح كل كليبات الاستاد صابر الي مخرجها استاد وليد فيها جمال خاص الى جانب روعه استاد صابر اكيد,happy
<USER> <USER> دام حبيبكم بعيد   😘,happy
الله يسعد قلوبهم قد ما  الحين 😩💛💛,happy
 من السعوديات يوم الريال حب يسوي خير ووصفهم بالماسه قاموا سبوه وقالو نحن ناس وتكلم عن نفسك ومن ذالكلام اللي لايودي ولا يجيب,surprise
RT <USER> <USER>  اليوم  على الاخير  😁😁😁😁😁😁😁😁😁 😁😁😁😁😁😁😁😁😁 😁😁😁😁😁😁😁😁😁 😁شدو على بانوراما 😁,happy
"انا مهما حبيت اقعد لوحدي ومهما كنت   ومش طايق حد مفهوم المشاركة ماختلفش عندي، اي حاجة حلوة مهماً كانت بسيطة مبعرفش استمتع بيها لوحدي",disgust
مصباح:   جداً لتعادلنا امام تشيزينا لاننا كنا نستحق الفوز: عبر الدولي الجزائري “جمال مصباح” الظهير الاي... <URL>,anger
<USER>   وحزني اشكال وانواع   طفران ووجيه الطفاری عبوسه   يا الله انا  عبدك  و لاني  بطماع  ابي رضاك و2 مليار وعروسه  😍 #هههههه,sad
RT <USER> اللي   منها كل الحريم تتغير اشكالهم اذا كبرو الا زينب العسكري م تتغير,surprise
<USER>    من كمية الاشكال اللي تحمل كل هالحقد و الكره و قلة الانسانية والعنصرية البغيضة ضد القبليين دون سبب مقنع,surprise
_ — تاكد إن لي قلبٍ ' تهمه ريحة ثيابك متى اغفى على صدرك ' ولا احسب للفراق حساب    علي مني ' و اخاف افسر إ... <URL>,fear
جريئه جريئه ماشاء الله😨 كيف تجراتي قدام المعلمات والطالبات تمشين باللبس ... —  من نفسي 😅 شكراً💖💖💖💖 <URL>,surprise
"الحمد لله على نعمة التعصب الرياضي ، والا تخيل اشجع النصر في البطولات الخارجية وافرح لفوزهم وابارك لهم ونفرح مع بعض..    للاوزبك :(",sad
حاسه اني مالكه حاجه ما تنملك و فيها وهي بسيطه ابسط من البسيطه اساساً ما تتسمى بس  فيها كثييير ):,happy
  ان اعيش و اموت دون آمال منب   ان اعيش و اموت وحداني .,fear
<USER>   والله دى ناس عمرى ماكلمتها قبل كده اصلا وفى منهم نس بحبهم وعمرى ماضيقتهم خالص,surprise
طب  واتعور ف اصباعي ليعه ):؟..,sad
"<USER> على طاري 3-6-1   من جحفلي ، بإذن لله يستفيد من افضل ثنائي في اسيا ..",happy
<USER>   عليك الايام دى 😂😂,fear
عارفين شعور انك   بقوّه لدرجة نفسك تبوس الدنيا كذا؟  كثير ياخي لانو عندي شخص يسعدني دايم اعرف انك تقرين وتعرفين انك مقصوده 🎶💜.,happy
 لاني بين اربع جدران,happy
والله   م اللى بيحصل ف البلد,sad
اخوي  تكفى لا تسالني 💔 <URL>,sad
  كيف 1-0 بس ؟؟ فريق وضيع وفاشل,surprise
ﺩﺍﻳﻤﺎ ﻳﺤﺼﻞ ﺗﺒﻘﻰ ﻗﺎﻋﺪ ﻗﺮﻓﺎﻥ ﻃﻬﻘﺎﻥ ﻣﺶ ﻃﺎﻳﻖ 󾌼󾌼  ﻭﻛﻞ ﺍﻟﻠﻲ ﻧﺎﻗﺺ ﻗﻌﺪﺓ ﺣﻠﻮﺓ ﻣﻊ ﺍﻟﺸﻠﺔ ﺍﻟﺴﻼﻡ ﻋﻠﻴﻜﻢ ﺍﻧﺎ ﺭﺍﻳﺢ للشباب 👬👬󾌧󾌧,disgust
<USER>   ان مودك مكنش مظبوط النهارده :/,sad
 من رجل ويمنع تصور الشاشه طيب عادي  انت رجل  الله يخلف على العقل😂😭👌🏻,surprise
<USER> هالة انتي ليه ماطلبتيش رقم موبايلي..  ..,sad
انا كفران مش   بس  استغفر الله العظيم,disgust
RT <USER> <USER>   من الحكومة العراقية  تبرر لامريكا مواقفها  من  العراق   المفروض السيد السيستاني  يتدخل  و يطلب من الش…,surprise
"عندما اصرخ على احدٍ ما ، و او بقمة قهري بعدها بدقائق ارى نفسي احقر إنسانه!*  لماذا ..  انا سيئة !*",anger
": انت وينك !  بترك العالم و اجيك ~ صرت اشوفك كل شي  بالنسبہ ليّ .. حيل    من الدنيا عليك ، وانت ؟ مو    من غيابك علي 🎼🔕❤",fear
"RT <USER>  ة، والحياة لن تتوقّف من اجلي، اعرف .",sad
<USER> ههههههههههههههههـ   نروح و مازلت ما كملتهالازم نوصل فيكم,fear
الناس بقت غريبة بشكل غريب علشان كده   󾍃,surprise
 مرررره لانك جاهل اي عدون تتحدث عنها تدع القافله تيسر والكلاب تنبح انت من ظمنهم,happy
من كتر ما في ناس كانوا بيحبوني و بحبهوم اوي بعدا عني بقيت حاسس ان انا وحش اوي او انا بقيت فعلا وحش و   من نفسي معرفش..,disgust
 اوي بالاتنين دول .. بحبهم اوي و  بصداقتهم اوي اوي اوي 😍 🙈😘 #DoaaElSebaii #MinaAttaKingdom <URL>,happy
  من ده فيا من الشكوى المدرايه -.-,fear
"رودي جارسيا:  ، لقد كنا نائمين",anger
<USER>   من الحكومة العراقية  تبرر لامريكا مواقفها  من  العراق   المفروض السيد السيستاني  يتدخل  و يطلب من الشعب خلع هذي الحكومة,surprise
