tweet,label,clean_tweet,clean_tweet_no_stop,clean_tweet_lemitized,clean_tweet_stemmed,lexicon_score_anger,lexicon_score_fear,lexicon_score_joy,lexicon_score_sadness
80% من مشاكلي اني مش بتكلم.،و 20% لما بتكلم الكلام مش بيتفهم زي مانا قاصد اوصله.#بؤس.,sadness, من مشاكلي اني مش بتكلمو  لما بتكلم الكلام مش بيتفهم زي مانا قاصد اوصله بؤس,  مشاكلي اني مش بتكلمو   بتكلم الكلام مش بيتفهم زي مانا قاصد اوصله بؤس,مشاكلي اني مش بتكلمو بتكلم الكلام مش بيتفهم زي مانا قاصد اوصله بؤس,شكل اني مش كلمو كلم كلم مش يتف زي انا قصد وصل بؤس,0.547,0.7340000000000001,0.0,0.938
انا تقريبا اكتر كلمه بقولها الايام دي هي يارب مضايق فرحان زعلان بعيط هي الكلمه دي عشان انا عارف ان مفيش حد قادر يخرجني من اللي انا فيه غيره,sadness,انا تقريبا اكتر كلمه بقولها الايام دي هي يارب مضايق فرحان زعلان بعيط هي الكلمه دي عشان انا عارف ان مفيش حد قادر يخرجني من اللي انا فيه غيره,انا تقريبا اكتر كلمه بقولها الايام دي  يارب مضايق فرحان زعلان بعيط  الكلمه دي عشان انا عارف ان مفيش حد قادر يخرجني  اللي انا  غيره,انا تقريبا اكتر كلمه بقولها الايام دي يارب مضايق فرحان زعلان بعيط الكلمه دي عشان انا عارف ان مفيش حد قادر يخرجني اللي انا غيره,انا قرب كتر كلم بقل ايم دي يرب ضاق فرح زعل بعط كلم دي عشن انا عرف ان فيش حد قدر خرج الل انا غير,0.469,0.0,1.476,0.0
رحل من دون\nلا أبكي ولا أناديه !\nوأخذت الضيق\nمن صدري وطرّفته ،\nيحسب إني نسيته\nماني ب ناسيه ؛\n' أنا وقلبي ،\nتجّرحنا ب معرفته ',sadness,رحل من دونلا أبكي ولا أناديه وأخذت الضيقمن صدري وطرفته يحسب إني نسيتهماني ب ناسيه  أنا وقلبي تجرحنا ب معرفته ,رحل  دونلا أبكي  أناديه وأخذت الضيقمن صدري وطرفته يحسب إني نسيتهماني  ناسيه   وقلبي تجرحنا  معرفته ,رحل دونلا أبكي أناديه وأخذت الضيقمن صدري وطرفته يحسب إني نسيتهماني ناسيه وقلبي تجرحنا معرفته,رحل دونل ابك ندي أخذ ضيقم صدر طرف حسب اني تهم نسي قلب جرح عرف,0.636,0.954,0.547,1.218
اصبنا بأكتئاب عيالنا شقه مستأجرة ضيقه لم نعد نستطيع العيش بظل ابن سلمان فكيف نذهب الاكتئاب عنهم وهم يتبطحون باروبا وعلي اليخوت,sadness,اصبنا بأكتئاب عيالنا شقه مستأجرة ضيقه لم نعد نستطيع العيش بظل ابن سلمان فكيف نذهب الاكتئاب عنهم وهم يتبطحون باروبا وعلي اليخوت,اصبنا بأكتئاب عيالنا شقه مستأجرة ضيقه  نعد نستطيع العيش بظل ابن سلمان فكيف نذهب الاكتئاب عنهم وهم يتبطحون باروبا وعلي اليخوت,اصبنا بأكتئاب عيالنا شقه مستأجرة ضيقه نعد نستطيع العيش بظل ابن سلمان فكيف نذهب الاكتئاب عنهم وهم يتبطحون باروبا وعلي اليخوت,اصب أكتئاب عيل شقه أجر ضيق نعد تطع عيش بظل ابن سلم فكف ذهب كئب عنهم وهم بطح برب وعل يخت,0.406,0.875,0.75,0.969
الحب مش حلو خالص .. الحب دايما بيوجع,sadness,الحب مش حلو خالص  الحب دايما بيوجع,الحب مش حلو خالص  الحب دايما بيوجع,الحب مش حلو خالص الحب دايما بيوجع,لحب مش حلو خلص لحب داي وجع,0.0,0.0,0.625,0.531
بكرهني كتير لما إتذكرك بتلخص #مشاعر #شفقة .. مشاعر #ندم .. مشاعر #حزن.. بس أكيد مو #حب  ولا #إخلاص,sadness,بكرهني كتير لما إتذكرك بتلخص  مشاعر  شفقة  مشاعر  ندم  مشاعر  حزن بس أكيد مو  حب  ولا  إخلاص,بكرهني كتير  إتذكرك بتلخص  مشاعر  شفقة  مشاعر  ندم  مشاعر  حزن  أكيد مو  حب    إخلاص,بكرهني كتير إتذكرك بتلخص مشاعر شفقة مشاعر ندم مشاعر حزن أكيد مو حب إخلاص,بكر كتر ذكر لخص شعر شفق شعر ندم شعر حزن اكد مو حب خلص,0.0,0.375,1.359,1.4580000000000002
@3alyoum @waleedalfarraj الله يرحم المتوفي ويشفي المصابين \nبؤرة فساد في هذي المنطقة وجاري تنظيفها,sadness,  الله يرحم المتوفي ويشفي المصابين بؤرة فساد في هذي المنطقة وجاري تنظيفها,  الله يرحم المتوفي ويشفي المصابين بؤرة فساد   المنطقة وجاري تنظيفها,الله يرحم المتوفي ويشفي المصابين بؤرة فساد المنطقة وجاري تنظيفها,الل رحم توف يشف صاب بؤر فسد نطق وجر نظف,0.7140000000000001,0.672,0.0,0.6559999999999999
الحلقه اليوم ماعالجت الا أعطت الي مايصلون الي كان عندهم تأنيب ضمير شوي عذر انو الايمان بالقلب حلقه فاشله بكل ماتعنيه الكلمه #سلفي٣,sadness,الحلقه اليوم ماعالجت الا أعطت الي مايصلون الي كان عندهم تأنيب ضمير شوي عذر انو الايمان بالقلب حلقه فاشله بكل ماتعنيه الكلمه  سلفي,الحلقه اليوم ماعالجت الا أعطت الي مايصلون الي  عندهم تأنيب ضمير شوي عذر انو الايمان بالقلب حلقه فاشله بكل ماتعنيه الكلمه  سلفي,الحلقه اليوم ماعالجت الا أعطت الي مايصلون الي عندهم تأنيب ضمير شوي عذر انو الايمان بالقلب حلقه فاشله بكل ماتعنيه الكلمه سلفي,حلق اليوم ماعالج الا اعط الي ايصل الي عند أنب ضمر شوي عذر انو ايم قلب حلق فشل بكل اعن كلم سلف,0.749,0.984,1.609,0.968
مش عايزة اصعب عليك و لا اشيلك همى \n#الوجع \n#حلاوة_الدنيا,sadness,مش عايزة اصعب عليك و لا اشيلك همى  الوجع  حلاوةالدنيا,مش عايزة اصعب    اشيلك همى  الوجع  حلاوةالدنيا,مش عايزة اصعب اشيلك همى الوجع حلاوةالدنيا,مش عيز صعب اشل همى وجع حلاوةالدن,0.35700000000000004,0.0,0.0,0.531
#تعيس ك جسد بدينة وسط حشد من راقصات الباليه,sadness, تعيس ك جسد بدينة وسط حشد من راقصات الباليه, تعيس  جسد بدينة وسط حشد  راقصات الباليه,تعيس جسد بدينة وسط حشد راقصات الباليه,تعس جسد بدن وسط حشد رقص بلي,0.0,0.0,0.797,0.0
البيوت أه عليها #زينه 🎊 🌙 لكن جوا منها قلوب #حزينه 💔,sadness,البيوت أه عليها  زينه   لكن جوا منها قلوب  حزينه ,البيوت أه عليها  زينه    جوا  قلوب  حزينه ,البيوت أه عليها زينه جوا قلوب حزينه,بيت اه عليها زين جوا قلب حزن,0.0,0.375,0.547,0.8640000000000001
أنا حزين يا الله أنا حزين وحزني أكبر من مجرد علاقات إنتهت رغما عني أو خذلان لم أتوقعه وحدث حزين وأقسم أن الأمر أعمق من أحلام لم تتحقق,sadness,أنا حزين يا الله أنا حزين وحزني أكبر من مجرد علاقات إنتهت رغما عني أو خذلان لم أتوقعه وحدث حزين وأقسم أن الأمر أعمق من أحلام لم تتحقق, حزين  الله  حزين وحزني أكبر  مجرد علاقات إنتهت رغما عني  خذلان  أتوقعه وحدث حزين وأقسم  الأمر أعمق  أحلام  تتحقق,حزين الله حزين وحزني أكبر مجرد علاقات إنتهت رغما عني خذلان أتوقعه وحدث حزين وأقسم الأمر أعمق أحلام تتحقق,حزن الل حزن وحز كبر جرد علق نهت رغم عني خذل وقع حدث حزن أقسم امر عمق حلم حقق,0.6,1.125,0.984,2.5920000000000005
القلب ياوقت والنفس ماهي مرتاحه ونبض القلب ماهو مرتاح من تالي الوقت #مستر_طلال_للأضافات,sadness,القلب ياوقت والنفس ماهي مرتاحه ونبض القلب ماهو مرتاح من تالي الوقت  مسترطلالللأضافات,القلب ياوقت والنفس ماهي مرتاحه ونبض القلب ماهو مرتاح  تالي الوقت  مسترطلالللأضافات,القلب ياوقت والنفس ماهي مرتاحه ونبض القلب ماهو مرتاح تالي الوقت مسترطلالللأضافات,قلب يوق نفس اهي رتح نبض قلب اهو رتح تلي وقت مسترطلالللأضاف,0.0,0.38799999999999996,1.094,0.273
ولا أكن ذرة احترام للناس اللي بتتكلم على هيئة شخص تاني كإهانة الناس بترمي كلام سيء ومؤذي ولا عندهم احساس باللي بيعملوه,sadness,ولا أكن ذرة احترام للناس اللي بتتكلم على هيئة شخص تاني كإهانة الناس بترمي كلام سيء ومؤذي ولا عندهم احساس باللي بيعملوه, أكن ذرة احترام للناس اللي بتتكلم  هيئة شخص تاني كإهانة الناس بترمي كلام سيء ومؤذي  عندهم احساس باللي بيعملوه,أكن ذرة احترام للناس اللي بتتكلم هيئة شخص تاني كإهانة الناس بترمي كلام سيء ومؤذي عندهم احساس باللي بيعملوه,اكن ذرة حرم ناس الل كلم هيئ شخص تني كإه ناس ترم كلم سيء مؤذ عند حسس بلل عملو,0.603,0.625,0.0,1.126
لحظة الأعتراف بالحب هي لحظة ضعف هذا ما قرأته في عينيك : نظرات مرتبكة بريئة و صوت مرتجف رغم هيبتك كنت مختلف,sadness,لحظة الأعتراف بالحب هي لحظة ضعف هذا ما قرأته في عينيك  نظرات مرتبكة بريئة و صوت مرتجف رغم هيبتك كنت مختلف,لحظة الأعتراف بالحب  لحظة ضعف   قرأته  عينيك  نظرات مرتبكة بريئة  صوت مرتجف رغم هيبتك كنت مختلف,لحظة الأعتراف بالحب لحظة ضعف قرأته عينيك نظرات مرتبكة بريئة صوت مرتجف رغم هيبتك كنت مختلف,لحظ عرف لحب لحظ ضعف قرأ عين نظر ربك برئ صوت رجف رغم هيب كنت خلف,0.6,0.0,0.0,0.516
